Timestamp,ECG Value
1730380286.1172879,310
1730380286.117713,320
1730380286.117758,317
1730380286.1177878,319
1730380286.117815,320
1730380286.117842,315
1730380286.117868,329
1730380286.117894,320
1730380286.11792,324
1730380286.1179461,321
1730380286.117972,319
1730380286.1179981,325
1730380286.118027,314
1730380286.1180558,323
1730380286.118081,315
1730380286.1181061,315
1730380286.118131,323
1730380286.118159,311
1730380286.118185,322
1730380286.118212,314
1730380286.118237,317
1730380286.118261,320
1730380286.118285,312
1730380286.118309,322
1730380286.118336,313
1730380286.118361,320
1730380286.118386,319
1730380286.1184099,315
1730380286.118438,320
1730380286.1184618,316
1730380286.1184928,329
1730380286.118516,326
1730380286.11854,327
1730380286.1185632,340
1730380286.1185868,338
1730380286.118609,347
1730380286.1186292,333
1730380286.118649,330
1730380286.1186712,322
1730380286.118691,312
1730380286.118712,322
1730380286.1187332,309
1730380286.118753,316
1730380286.1187851,312
1730380286.118907,312
1730380286.118944,318
1730380286.118965,309
1730380286.118986,311
1730380286.119008,284
1730380286.1190279,301
1730380286.119049,363
1730380286.127031,451
1730380286.1351302,505
1730380286.143353,403
1730380286.15572,365
1730380286.163795,359
1730380286.1720068,332
1730380286.180217,315
1730380286.188385,299
1730380286.196667,307
1730380286.2048671,304
1730380286.2129579,306
1730380286.2211788,310
1730380286.2293692,306
1730380286.237505,316
1730380286.245763,306
1730380286.253931,314
1730380286.262114,315
1730380286.270262,312
1730380286.278495,320
1730380286.286667,311
1730380286.2948658,319
1730380286.303057,316
1730380286.31128,317
1730380286.319403,321
1730380286.327622,314
1730380286.33581,326
1730380286.344039,318
1730380286.352198,323
1730380286.360405,326
1730380286.368702,316
1730380286.3767622,326
1730380286.384963,316
1730380286.393136,324
1730380286.401331,320
1730380286.409549,314
1730380286.417829,324
1730380286.425917,312
1730380286.434207,324
1730380286.442314,318
1730380286.450572,317
1730380286.458782,320
1730380286.466971,315
1730380286.475232,326
1730380286.4833221,313
1730380286.491443,322
1730380286.4997098,322
1730380286.507906,316
1730380286.5161002,326
1730380286.524362,315
1730380286.532521,325
1730380286.544728,321
1730380286.552937,321
1730380286.561122,326
1730380286.5693738,320
1730380286.577562,337
1730380286.585705,331
1730380286.593924,343
1730380286.602127,348
1730380286.6102579,337
1730380286.618556,341
1730380286.626623,318
1730380286.6348941,322
1730380286.643082,320
1730380286.65127,314
1730380286.659364,323
1730380286.667711,314
1730380286.675745,322
1730380286.684041,317
1730380286.692288,316
1730380286.700448,319
1730380286.708641,291
1730380286.716861,299
1730380286.725019,340
1730380286.733252,425
1730380286.74139,515
1730380286.749504,443
1730380286.757798,377
1730380286.766065,360
1730380286.7742028,353
1730380286.782447,319
1730380286.790593,306
1730380286.798692,311
1730380286.8068469,305
1730380286.815108,316
1730380286.8233778,308
1730380286.8314319,310
1730380286.8397272,315
1730380286.847928,310
1730380286.856148,321
1730380286.864256,311
1730380286.872552,317
1730380286.880733,318
1730380286.888919,316
1730380286.897009,325
1730380286.9051788,316
1730380286.9133818,328
1730380286.921643,322
1730380286.933915,322
1730380286.942087,329
1730380286.950172,322
1730380286.958446,334
1730380286.966621,323
1730380286.9747999,325
1730380286.9829912,325
1730380286.991183,320
1730380286.999438,329
1730380287.0076559,315
1730380287.0157812,325
1730380287.024,320
1730380287.032208,316
1730380287.040378,324
1730380287.048579,315
1730380287.056778,323
1730380287.0649521,315
1730380287.073184,320
1730380287.081373,323
1730380287.0895329,314
1730380287.097762,321
1730380287.105927,313
1730380287.114159,324
1730380287.122325,322
1730380287.1305358,316
1730380287.138745,328
1730380287.14691,319
1730380287.155136,325
1730380287.16334,321
1730380287.171475,323
1730380287.1797252,332
1730380287.187861,325
1730380287.196092,342
1730380287.2042172,340
1730380287.212397,344
1730380287.2204869,337
1730380287.2287202,320
1730380287.236944,325
1730380287.245176,313
1730380287.2534342,318
1730380287.26151,317
1730380287.269748,312
1730380287.277921,319
1730380287.286019,310
1730380287.2942772,323
1730380287.3025029,312
1730380287.310681,302
1730380287.318825,289
1730380287.3312151,303
1730380287.339326,379
1730380287.347472,473
1730380287.3557189,491
1730380287.36395,392
1730380287.3720691,359
1730380287.380254,366
1730380287.38842,328
1730380287.396693,314
1730380287.404814,304
1730380287.413017,306
1730380287.421277,312
1730380287.429378,302
1730380287.437671,313
1730380287.445784,308
1730380287.453957,310
1730380287.462233,313
1730380287.4703622,305
1730380287.4785259,318
1730380287.4867918,313
1730380287.494956,322
1730380287.503156,317
1730380287.511329,315
1730380287.519628,322
1730380287.52782,314
1730380287.5359948,327
1730380287.544161,324
1730380287.552223,325
1730380287.560506,328
1730380287.5687318,320
1730380287.5769758,330
1730380287.585103,320
1730380287.593269,324
1730380287.601394,320
1730380287.6097229,314
1730380287.617905,324
1730380287.626016,314
1730380287.63431,322
1730380287.642501,319
1730380287.650701,317
1730380287.6588778,323
1730380287.667059,315
1730380287.675275,324
1730380287.683456,316
1730380287.691679,320
1730380287.69981,324
1730380287.7080178,319
1730380287.720248,325
1730380287.728427,314
1730380287.73673,321
1730380287.74486,318
1730380287.7530198,318
1730380287.761152,324
1730380287.769428,314
1730380287.7776089,326
1730380287.785782,324
1730380287.793969,328
1730380287.802167,332
1730380287.8103411,331
1730380287.818526,348
1730380287.826675,339
1730380287.83486,343
1730380287.843043,334
1730380287.8513129,318
1730380287.859437,325
1730380287.8676338,314
1730380287.875863,318
1730380287.884078,315
1730380287.892239,315
1730380287.900476,321
1730380287.90859,311
1730380287.916873,321
1730380287.9250162,312
1730380287.933269,293
1730380287.941493,290
1730380287.949664,338
1730380287.9577138,430
1730380287.965919,507
1730380287.9742908,436
1730380287.98238,367
1730380287.9906251,360
1730380287.998802,353
1730380288.007,312
1730380288.015174,312
1730380288.0233831,305
1730380288.03155,306
1730380288.039775,311
1730380288.04797,303
1730380288.056174,314
1730380288.0643961,308
1730380288.0725539,315
1730380288.080749,316
1730380288.088902,314
1730380288.097128,326
1730380288.109354,313
1730380288.117538,322
1730380288.1257432,322
1730380288.133986,318
1730380288.142132,326
1730380288.150333,321
1730380288.158509,331
1730380288.166677,323
1730380288.174927,326
1730380288.183124,331
1730380288.191345,323
1730380288.199444,329
1730380288.20772,320
1730380288.2158332,326
1730380288.224011,322
1730380288.232228,316
1730380288.240433,324
1730380288.248615,315
1730380288.256833,325
1730380288.265045,317
1730380288.2732108,316
1730380288.281325,321
1730380288.289566,314
1730380288.297769,326
1730380288.305974,318
1730380288.31421,319
1730380288.322331,321
1730380288.33057,317
1730380288.338725,325
1730380288.3468952,316
1730380288.355069,325
1730380288.363262,320
1730380288.371516,318
1730380288.379781,324
1730380288.387904,317
1730380288.396024,332
1730380288.404456,327
1730380288.412388,338
1730380288.420685,347
1730380288.4287648,337
1730380288.437023,343
1730380288.445151,323
1730380288.453335,321
1730380288.461637,318
1730380288.469831,314
1730380288.478008,319
1730380288.4861171,309
1730380288.494443,318
1730380288.506689,314
1730380288.514857,314
1730380288.5230238,319
1730380288.531189,305
1730380288.5394418,294
1730380288.547617,292
1730380288.555845,356
1730380288.564009,451
1730380288.5721989,499
1730380288.580387,413
1730380288.5885792,360
1730380288.596823,363
1730380288.604994,334
1730380288.6131961,305
1730380288.621375,309
1730380288.6295779,300
1730380288.6377301,309
1730380288.646007,304
1730380288.654142,306
1730380288.6623628,312
1730380288.670536,305
1730380288.678714,316
1730380288.686883,310
1730380288.695024,317
1730380288.7032871,315
1730380288.7115011,311
1730380288.7198,321
1730380288.727846,312
1730380288.73612,323
1730380288.744259,319
1730380288.7524,320
1730380288.760565,327
1730380288.768712,319
1730380288.776972,329
1730380288.785117,320
1730380288.793273,324
1730380288.8014731,324
1730380288.80968,314
1730380288.817845,323
1730380288.826027,314
1730380288.834263,322
1730380288.8425422,317
1730380288.850719,312
1730380288.858881,320
1730380288.8671181,309
1730380288.8753018,320
1730380288.883471,312
1730380288.8958058,315
1730380288.903914,319
1730380288.9121568,313
1730380288.920237,321
1730380288.928489,315
1730380288.936718,322
1730380288.944918,320
1730380288.953121,316
1730380288.961292,324
1730380288.969435,315
1730380288.977685,323
1730380288.985895,318
1730380288.994098,319
1730380289.002174,326
1730380289.0104609,324
1730380289.018707,336
1730380289.026732,333
1730380289.035003,343
1730380289.043099,342
1730380289.051363,330
1730380289.059581,331
1730380289.067769,313
1730380289.075953,318
1730380289.08416,314
1730380289.0923378,311
1730380289.100574,318
1730380289.108742,308
1730380289.1169422,319
1730380289.12514,311
1730380289.133328,314
1730380289.141504,316
1730380289.1497579,283
1730380289.1579351,298
1730380289.166096,348
1730380289.174316,451
1730380289.182493,513
1730380289.1907089,408
1730380289.198905,375
1730380289.207077,360
1730380289.215269,339
1730380289.2235048,310
1730380289.231701,304
1730380289.239838,309
1730380289.2480278,303
1730380289.256206,313
1730380289.2644029,304
1730380289.2766159,312
1730380289.284842,312
1730380289.292921,310
1730380289.301198,318
1730380289.309349,311
1730380289.3176162,322
1730380289.3257759,315
1730380289.333992,316
1730380289.3422122,322
1730380289.3503842,318
1730380289.358558,328
1730380289.3667798,323
1730380289.3750138,329
1730380289.3830888,328
1730380289.391358,324
1730380289.3995662,333
1730380289.407726,321
1730380289.4159732,329
1730380289.4241521,325
1730380289.4323368,321
1730380289.4405031,325
1730380289.448709,314
1730380289.456856,323
1730380289.465069,314
1730380289.47328,317
1730380289.4814742,320
1730380289.489726,311
1730380289.4979148,321
1730380289.506103,312
1730380289.514281,318
1730380289.52249,316
1730380289.530645,315
1730380289.5388439,324
1730380289.547039,314
1730380289.5552452,324
1730380289.563446,317
1730380289.571637,320
1730380289.579791,328
1730380289.58801,324
1730380289.596201,336
1730380289.6044002,336
1730380289.6125991,344
1730380289.620783,341
1730380289.628968,330
1730380289.637162,329
1730380289.645362,312
1730380289.653557,319
1730380289.661738,315
1730380289.673915,314
1730380289.682121,320
1730380289.690293,308
1730380289.698524,317
1730380289.706701,312
1730380289.714923,317
1730380289.72308,307
1730380289.7313468,280
1730380289.739488,313
1730380289.7477472,369
1730380289.75591,479
1730380289.764086,482
1730380289.7723148,375
1730380289.7805161,361
1730380289.788797,354
1730380289.796857,332
1730380289.805086,306
1730380289.813258,304
1730380289.821441,313
1730380289.8296452,302
1730380289.837832,312
1730380289.84604,305
1730380289.854246,311
1730380289.862355,309
1730380289.8705761,308
1730380289.878773,320
1730380289.886955,309
1730380289.8951302,316
1730380289.903362,316
1730380289.911538,315
1730380289.91973,320
1730380289.927947,315
1730380289.936115,323
1730380289.944318,316
1730380289.9524422,321
1730380289.960734,325
1730380289.9688058,318
1730380289.977102,327
1730380289.985159,319
1730380289.993485,325
1730380290.001673,319
1730380290.0097542,313
1730380290.0180302,321
1730380290.026159,312
1730380290.034388,320
1730380290.042619,313
1730380290.050831,312
1730380290.06305,320
1730380290.0712152,310
1730380290.079402,322
1730380290.087625,312
1730380290.09583,316
1730380290.10406,317
1730380290.1122282,312
1730380290.120401,323
1730380290.1286201,315
1730380290.13678,323
1730380290.144971,324
1730380290.153187,325
1730380290.16139,340
1730380290.169557,333
1730380290.177748,342
1730380290.185929,333
1730380290.1941419,326
1730380290.20239,320
1730380290.2104478,312
1730380290.218723,320
1730380290.226814,310
1730380290.2350788,317
1730380290.243346,315
1730380290.251422,308
1730380290.259733,318
1730380290.267854,315
1730380290.2760372,316
1730380290.284203,290
1730380290.2924109,297
1730380290.300632,360
1730380290.308838,438
1730380290.3169768,490
1730380290.325221,403
1730380290.333382,356
1730380290.341567,360
1730380290.349797,343
1730380290.3580139,321
1730380290.3661828,299
1730380290.3743749,304
1730380290.3825762,306
1730380290.390751,303
1730380290.398953,314
1730380290.4071639,304
1730380290.415338,317
1730380290.423501,312
1730380290.431732,313
1730380290.439886,320
1730380290.452197,309
1730380290.460298,323
1730380290.46857,313
1730380290.476653,320
1730380290.484929,324
1730380290.4930408,314
1730380290.501282,322
1730380290.509453,315
1730380290.5176692,326
1730380290.525861,321
1730380290.5340512,322
1730380290.54222,329
1730380290.5504498,317
1730380290.558692,323
1730380290.566828,319
1730380290.575031,323
1730380290.583235,320
1730380290.5914218,310
1730380290.599612,325
1730380290.6078038,316
1730380290.6160178,318
1730380290.624208,320
1730380290.632409,314
1730380290.640575,320
1730380290.648754,316
1730380290.656993,325
1730380290.66516,319
1730380290.673368,326
1730380290.6815119,336
1730380290.689703,325
1730380290.697907,345
1730380290.706136,342
1730380290.714283,340
1730380290.722502,338
1730380290.730707,324
1730380290.7388391,324
1730380290.747102,313
1730380290.755306,321
1730380290.7634938,315
1730380290.771747,312
1730380290.779875,321
1730380290.7880452,311
1730380290.79625,318
1730380290.8044438,314
1730380290.81264,309
1730380290.820828,294
1730380290.8290172,300
1730380290.841258,371
1730380290.849483,454
1730380290.8577092,491
1730380290.8658319,396
1730380290.874015,350
1730380290.882213,365
1730380290.8903959,335
1730380290.898537,315
1730380290.906765,301
1730380290.914918,306
1730380290.9231858,310
1730380290.931345,301
1730380290.939575,312
1730380290.94777,303
1730380290.955965,313
1730380290.964121,316
1730380290.972382,307
1730380290.980524,316
1730380290.988724,310
1730380290.996982,319
1730380291.00514,313
1730380291.01333,312
1730380291.021504,321
1730380291.029717,311
1730380291.037916,319
1730380291.0460942,315
1730380291.054291,316
1730380291.0624661,323
1730380291.070616,317
1730380291.078867,327
1730380291.08704,320
1730380291.095218,325
1730380291.103414,320
1730380291.1115808,318
1730380291.119776,328
1730380291.1279948,314
1730380291.1362062,322
1730380291.144395,316
1730380291.1525729,316
1730380291.160779,323
1730380291.168908,314
1730380291.1771462,324
1730380291.1852531,316
1730380291.193569,326
1730380291.201621,327
1730380291.20992,321
1730380291.218048,335
1730380291.2303638,335
1730380291.2385752,344
1730380291.2467468,341
1730380291.254944,338
1730380291.26315,337
1730380291.271314,315
1730380291.2795498,323
1730380291.287786,316
1730380291.295892,314
1730380291.30406,319
1730380291.312285,310
1730380291.320431,320
1730380291.328704,312
1730380291.336857,320
1730380291.3450618,314
1730380291.353236,288
1730380291.361422,303
1730380291.36962,354
1730380291.3778229,450
1730380291.386015,488
1730380291.394202,402
1730380291.402345,360
1730380291.410562,354
1730380291.4186828,346
1730380291.427072,306
1730380291.435085,306
1730380291.443284,310
1730380291.45157,302
1730380291.459643,312
1730380291.4679239,303
1730380291.476053,312
1730380291.484289,312
1730380291.492482,313
1730380291.500708,322
1730380291.508785,312
1730380291.517062,323
1730380291.525253,316
1730380291.533442,320
1730380291.541683,321
1730380291.549866,313
1730380291.558027,326
1730380291.566261,317
1730380291.574441,321
1730380291.5826519,321
1730380291.5908852,322
1730380291.599019,333
1730380291.6072168,318
1730380291.619474,329
1730380291.627724,325
1730380291.6358762,322
1730380291.644039,327
1730380291.652218,316
1730380291.660444,328
1730380291.668573,315
1730380291.676845,321
1730380291.6848829,320
1730380291.693192,313
1730380291.70126,326
1730380291.7094452,320
1730380291.7176828,328
1730380291.725898,324
1730380291.734143,324
1730380291.742306,334
1730380291.750485,330
1730380291.758662,350
1730380291.766878,343
1730380291.775072,339
1730380291.783295,335
1730380291.791457,320
1730380291.7997,324
1730380291.80788,312
1730380291.8160582,317
1730380291.8242729,315
1730380291.832463,310
1730380291.840708,320
1730380291.848841,308
1730380291.8570712,317
1730380291.865263,309
1730380291.8734121,293
1730380291.8816571,298
1730380291.8898308,346
1730380291.897974,446
1730380291.906231,497
1730380291.914387,419
1730380291.922595,360
1730380291.930743,351
1730380291.9389749,343
1730380291.947136,306
1730380291.955351,304
1730380291.9635332,304
1730380291.9717371,304
1730380291.979918,312
1730380291.988123,299
1730380291.996307,311
1730380292.0044951,308
1730380292.0167549,308
1730380292.024931,315
1730380292.0331361,307
1730380292.041316,315
1730380292.049475,306
1730380292.057649,317
1730380292.06594,315
1730380292.0740428,308
1730380292.082238,319
1730380292.090451,309
1730380292.098685,318
1730380292.106873,315
1730380292.115075,314
1730380292.1232362,322
1730380292.1313999,312
1730380292.139601,322
1730380292.1477828,314
1730380292.155984,317
1730380292.1642082,319
1730380292.1723719,313
1730380292.1805508,320
1730380292.1888168,308
1730380292.19695,317
1730380292.205177,314
1730380292.213383,313
1730380292.221598,318
1730380292.229763,310
1730380292.237982,320
1730380292.246149,315
1730380292.254335,317
1730380292.262524,328
1730380292.270726,323
1730380292.278854,333
1730380292.287052,334
1730380292.295288,345
1730380292.3034828,341
1730380292.311677,329
1730380292.31988,331
1730380292.328081,311
1730380292.336243,319
1730380292.34444,316
1730380292.3526652,313
1730380292.360827,320
1730380292.36903,308
1730380292.377169,318
1730380292.385428,311
1730380292.393503,315
1730380292.405804,301
1730380292.4140391,282
1730380292.42223,330
1730380292.430401,391
1730380292.438605,496
1730380292.446783,463
1730380292.454981,366
1730380292.463212,362
1730380292.4713879,349
1730380292.479554,326
1730380292.487734,304
1730380292.4959621,306
1730380292.504159,309
1730380292.512358,300
1730380292.520562,312
1730380292.528754,302
1730380292.536936,309
1730380292.545121,313
1730380292.553312,307
1730380292.56148,319
1730380292.5696971,309
1730380292.577833,317
1730380292.586074,314
1730380292.594271,313
1730380292.602466,321
1730380292.6107469,314
1730380292.618764,324
1730380292.6270661,314
1730380292.6351318,321
1730380292.643447,326
1730380292.651553,314
1730380292.659831,326
1730380292.667945,320
1730380292.676172,322
1730380292.684326,321
1730380292.692566,317
1730380292.700758,323
1730380292.7089438,314
1730380292.717149,322
1730380292.725343,317
1730380292.733514,317
1730380292.7417018,320
1730380292.749904,311
1730380292.7580822,323
1730380292.766303,317
1730380292.774498,321
1730380292.782699,321
1730380292.794943,317
1730380292.8031528,327
1730380292.811323,320
1730380292.8195379,333
1730380292.827657,330
1730380292.835938,337
1730380292.844137,349
1730380292.8523,340
1730380292.8604789,344
1730380292.868683,326
1730380292.8768141,320
1730380292.885132,322
1730380292.893163,315
1730380292.9014359,323
1730380292.909573,308
1730380292.9178119,318
1730380292.9260402,319
1730380292.934211,313
1730380292.9423192,322
1730380292.950496,303
1730380292.958722,292
1730380292.966959,308
1730380292.9751492,376
1730380292.983319,484
1730380292.991483,487
1730380292.999755,399
1730380293.007933,359
1730380293.01612,362
1730380293.0243242,337
1730380293.032524,308
1730380293.040668,314
1730380293.048924,304
1730380293.057087,311
1730380293.065274,310
1730380293.073429,309
1730380293.081694,315
1730380293.0898528,308
1730380293.098094,319
1730380293.106236,313
1730380293.1144478,317
1730380293.122666,320
1730380293.13085,313
1730380293.139047,322
1730380293.14731,312
1730380293.1554,320
1730380293.163587,322
1730380293.171777,319
1730380293.179977,328
1730380293.192181,319
1730380293.2004201,328
1730380293.208575,323
1730380293.2167869,322
1730380293.224927,328
1730380293.233185,320
1730380293.241384,325
1730380293.249553,319
1730380293.2577422,322
1730380293.2659478,323
1730380293.274125,317
1730380293.282314,327
1730380293.2905679,317
1730380293.298677,322
1730380293.306924,320
1730380293.315087,319
1730380293.3233228,327
1730380293.331521,317
1730380293.339691,327
1730380293.347798,319
1730380293.356073,321
1730380293.364243,325
1730380293.37242,319
1730380293.380688,328
1730380293.388844,320
1730380293.397059,328
1730380293.4052632,332
1730380293.4134212,328
1730380293.4216378,344
1730380293.429863,339
1730380293.438011,347
1730380293.446218,341
1730380293.454384,328
1730380293.462611,320
1730380293.470803,313
1730380293.4789891,323
1730380293.487162,312
1730380293.495372,316
1730380293.5035672,318
1730380293.511746,312
1730380293.519943,319
1730380293.528148,310
1730380293.536295,305
1730380293.5444741,284
1730380293.552742,311
1730380293.5609071,397
1730380293.569092,499
1730380293.5812821,486
1730380293.5894778,384
1730380293.597682,371
1730380293.60592,360
1730380293.6140769,317
1730380293.622299,309
1730380293.630469,301
1730380293.638689,306
1730380293.646859,308
1730380293.655062,302
1730380293.66322,310
1730380293.671457,300
1730380293.679727,310
1730380293.687862,306
1730380293.696052,305
1730380293.704244,314
1730380293.71244,308
1730380293.7206259,319
1730380293.7288141,310
1730380293.7369852,315
1730380293.7452009,319
1730380293.753398,312
1730380293.761568,324
1730380293.7697642,317
1730380293.777929,327
1730380293.786161,323
1730380293.794333,317
1730380293.8025532,326
1730380293.810709,320
1730380293.8189042,326
1730380293.8270972,319
1730380293.835317,318
1730380293.843435,322
1730380293.8517241,315
1730380293.859872,322
1730380293.8679721,314
1730380293.876265,320
1730380293.884383,320
1730380293.892711,313
1730380293.900786,322
1730380293.909007,313
1730380293.917226,324
1730380293.925429,318
1730380293.93361,315
1730380293.9417868,326
1730380293.950034,315
1730380293.9581912,324
1730380293.9664152,319
1730380293.9786339,322
1730380293.986781,324
1730380293.994992,316
1730380294.003186,332
1730380294.011362,325
1730380294.0195708,331
1730380294.0277739,338
1730380294.035983,342
1730380294.0441148,348
1730380294.052382,337
1730380294.060554,337
1730380294.068713,321
1730380294.076948,320
1730380294.085139,321
1730380294.093323,311
1730380294.101407,320
1730380294.109697,311
1730380294.1178381,316
1730380294.126039,317
1730380294.1342452,312
1730380294.142451,314
1730380294.15064,280
1730380294.158828,306
1730380294.167022,373
1730380294.175173,479
1730380294.1834219,504
1730380294.191605,391
1730380294.199782,373
1730380294.207983,362
1730380294.2161868,330
1730380294.224374,309
1730380294.2325902,300
1730380294.240795,313
1730380294.248956,304
1730380294.2571578,309
1730380294.265346,309
1730380294.2735202,306
1730380294.281736,315
1730380294.2899368,306
1730380294.298101,319
1730380294.306334,312
1730380294.31448,310
1730380294.322706,321
1730380294.330923,313
1730380294.339076,323
1730380294.347297,314
1730380294.355465,322
1730380294.367697,327
1730380294.3758552,321
1730380294.384067,332
1730380294.392289,322
1730380294.40044,329
1730380294.408658,325
1730380294.416818,321
1730380294.425025,328
1730380294.433235,319
1730380294.4414248,325
1730380294.449654,317
1730380294.457819,317
1730380294.466016,321
1730380294.4742332,315
1730380294.4824152,325
1730380294.490562,314
1730380294.498752,319
1730380294.506992,319
1730380294.515188,315
1730380294.523364,324
1730380294.531533,314
1730380294.539726,322
1730380294.547924,317
1730380294.5561118,316
1730380294.564357,325
1730380294.57252,316
1730380294.5807512,323
1730380294.588911,316
1730380294.597219,322
1730380294.605317,324
1730380294.613518,319
1730380294.621706,332
1730380294.6299021,324
1730380294.6380649,336
1730380294.6462662,341
1730380294.654479,343
1730380294.662723,345
1730380294.670856,331
1730380294.679043,327
1730380294.687243,315
1730380294.69537,316
1730380294.703613,318
1730380294.7118342,311
1730380294.720014,320
1730380294.728171,307
1730380294.7363992,316
1730380294.744586,316
1730380294.7527611,306
1730380294.765002,296
1730380294.773175,280
1730380294.781376,338
1730380294.7895732,420
1730380294.797803,510
1730380294.805971,440
1730380294.8141341,364
1730380294.822311,366
1730380294.830535,341
1730380294.838757,316
1730380294.8469079,306
1730380294.8551009,295
1730380294.86332,308
1730380294.871532,301
1730380294.879721,307
1730380294.8879108,306
1730380294.896097,305
1730380294.904313,312
1730380294.91245,304
1730380294.9206889,314
1730380294.928857,310
1730380294.937089,310
1730380294.945204,317
1730380294.953481,311
1730380294.961731,324
1730380294.969845,313
1730380294.97803,321
1730380294.986221,319
1730380294.994404,314
1730380295.002602,324
1730380295.010859,317
1730380295.018958,326
1730380295.027144,319
1730380295.0352461,316
1730380295.043589,321
1730380295.051628,309
1730380295.059942,321
1730380295.068032,311
1730380295.076307,313
1730380295.084419,318
1730380295.092712,310
1730380295.100822,319
1730380295.1090891,306
1730380295.117208,314
1730380295.125495,315
1730380295.13368,310
1730380295.145917,319
1730380295.154103,310
1730380295.162286,318
1730380295.170507,312
1730380295.1786969,311
1730380295.186887,319
1730380295.19506,312
1730380295.203254,323
1730380295.21146,317
1730380295.2196522,324
1730380295.227812,326
1730380295.236029,332
1730380295.244218,345
1730380295.252419,333
1730380295.260593,334
1730380295.2688289,321
1730380295.276963,312
1730380295.2851598,318
1730380295.293369,307
1730380295.301464,314
1730380295.309782,308
1730380295.3178859,311
1730380295.326092,314
1730380295.334325,305
1730380295.342581,313
1730380295.350736,286
1730380295.358851,287
1730380295.367098,334
1730380295.375287,399
1730380295.383476,492
1730380295.391712,433
1730380295.399859,365
1730380295.4080052,351
1730380295.416276,347
1730380295.4245172,323
1730380295.4326751,297
1730380295.4408488,304
1730380295.44902,300
1730380295.457213,304
1730380295.4654348,304
1730380295.4735968,302
1730380295.48178,312
1730380295.4899478,302
1730380295.498134,314
1730380295.5063848,313
1730380295.514553,307
1730380295.5227299,314
1730380295.5350049,309
1730380295.543075,318
1730380295.5513139,313
1730380295.559524,315
1730380295.5678048,317
1730380295.576015,309
1730380295.5841432,321
1730380295.592314,315
1730380295.600505,324
1730380295.60869,319
1730380295.616877,314
1730380295.62505,323
1730380295.633336,314
1730380295.6414971,322
1730380295.6496708,315
1730380295.657841,313
1730380295.6660569,319
1730380295.674209,311
1730380295.6823921,320
1730380295.6906319,311
1730380295.698786,316
1730380295.70699,318
1730380295.715189,310
1730380295.72336,318
1730380295.7316108,312
1730380295.7398038,320
1730380295.74796,317
1730380295.756139,315
1730380295.764373,323
1730380295.772588,318
1730380295.780755,328
1730380295.788991,323
1730380295.7971032,334
1730380295.805356,342
1730380295.813556,334
1730380295.8217049,342
1730380295.82998,323
1730380295.838156,320
1730380295.846348,317
1730380295.854537,312
1730380295.86275,317
1730380295.870908,309
1730380295.879097,318
1730380295.887281,309
1730380295.895488,309
1730380295.903691,316
1730380295.911884,294
1730380295.924054,292
1730380295.9322329,312
1730380295.9404411,380
1730380295.948599,475
1730380295.956813,462
1730380295.96499,385
1730380295.9732149,350
1730380295.981392,357
1730380295.989696,328
1730380295.997756,304
1730380296.005952,307
1730380296.01422,299
1730380296.0223858,307
1730380296.030608,303
1730380296.038796,306
1730380296.047023,310
1730380296.055179,305
1730380296.063394,320
1730380296.071562,309
1730380296.079781,315
1730380296.087975,316
1730380296.0961778,310
1730380296.104347,320
1730380296.112535,311
1730380296.120748,322
